month_date_yyyymm,county_fips,county_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy
201711,34007,"camden, nj",160050,-0.0303,6.00E-04,2891,-0.0334,-0.1218,78,0.047,-0.1136,828,-0.0759,0.1629,20,-0.5455,-0.2857,892,-0.0551,0.132,2,-0.9982,-0.9982,0,-1,-1,0,-1,-1,201602,-0.0223,0.0014,2893,-0.2971,-0.3419,7.00E-04,-0.3754,-0.3347
201711,34013,"essex, nj",349050,-0.0291,0.1751,2013,-0.0446,-0.1696,59,0.1028,-0.2185,640,-0.204,0.0811,12,-0.25,-0.4,312,-0.2778,0.0263,18,-0.1429,-0.4375,0,,,0,,,552003,-0.0335,0.1398,2031,-0.0456,-0.173,0.0089,-0.001,-0.0043
201711,34033,"salem, nj",125000,4.00E-04,0.0417,644,-0.0402,0.1278,91.5,0.0578,-0.2278,124,-0.1622,0.4762,4,-0.5,,136,-0.32,0.2593,0,-1,-1,0,-1,-1,0,-1,-1,153885,-0.0074,-0.0363,644,-0.1537,-0.0557,0,-0.1341,-0.1944
201711,34029,"ocean, nj",299950,-3.00E-04,0.003,6447,-0.0389,-0.0708,75,0.0204,-0.1176,1556,-0.1219,0.0806,76,0.3571,1.1111,1276,-0.0833,0.1352,49,-0.6048,-0.9414,136.707388,-0.0228,0.0442,1352,-0.0343,0.0181,440572,-0.0116,0.0272,6496,-0.0492,-0.1644,0.0076,-0.0109,-0.1129
201711,34005,"burlington, nj",219950,-0.0323,0.0995,2663,-0.0414,-0.0188,73.5,-0.0134,-0.1552,760,-0.0777,0.2925,36,0,0.5,744,-0.1389,0.1625,1,-0.9991,-0.999,0,-1,-1,0,-1,-1,293522,-0.0452,0.0338,2664,-0.3055,-0.2831,4.00E-04,-0.3805,-0.3688
201711,34023,"middlesex, nj",349950,-0.0044,0.0619,2986,-0.0795,-0.1694,60.5,-0.0472,-0.1769,944,-0.1227,0.18,20,-0.2857,-0.2857,656,-0.1458,-0.0734,362,-0.2745,-0.3382,0,,,0,,,408097,-0.0146,0.0175,3348,-0.1055,-0.1917,0.1212,-0.0326,-0.0309
201711,34011,"cumberland, nj",131549.5,-0.0345,-0.0256,1250,-0.034,-0.0651,91.5,0.0223,-0.1244,248,-0.1143,-0.1733,8,0,-0.5,256,-0.0986,0.4545,10,-0.9459,-0.9448,0,-1,-1,0,-1,-1,148809,-0.0297,-0.0236,1260,-0.1481,-0.17,0.008,-0.135,-0.1274
201711,34025,"monmouth, nj",474750,-0.0048,0.0549,3500,-0.0687,-0.1278,65.5,0.0155,-0.1208,952,-0.1849,0.0348,16,-0.5,-0.7143,664,-0.2589,-0.0674,12,-0.7692,-0.8182,9.985714286,-0.9066,,156,-0.8331,,699556,-0.006,0.0154,3512,-0.0782,-0.139,0.0034,-0.0104,-0.013
201711,34009,"cape may, nj",393050,0.0156,0.0079,2490,-0.0368,-0.1999,94.5,-0.0156,-0.1711,380,-0.2857,-0.0952,28,0.4,0,328,-0.1546,-0.0575,481,-0.0942,-0.1441,0,-1,,0,-1,,675378,0.0133,0.0986,2971,-0.0465,-0.1913,0.1932,-0.0122,0.0126
201711,34039,"union, nj",334500,0.006,0.1534,1741,-0.0471,-0.0851,56,0.098,-0.1704,528,-0.2626,0.1786,16,0.3333,3,312,-0.22,-0.0602,26,-0.0714,-0.381,0,,,0,,,486958,-0.0073,0.1291,1767,-0.0474,-0.0915,0.0149,-4.00E-04,-0.0071
201711,34031,"passaic, nj",339050,0.0106,0.0939,2359,-0.0635,-0.1372,65,0.0317,-0.1333,604,-0.2176,-0.0848,12,-0.25,-0.4,464,-0.1714,-0.0492,13,0.0833,-0.2353,0,,,0,,,382959,0.0069,0.1003,2372,-0.0628,-0.1378,0.0055,7.00E-04,-7.00E-04
201711,34027,"morris, nj",502549.5,-0.028,0.0371,2230,-0.0913,-0.1193,66,0,-0.1141,540,-0.2373,0.1947,12,-0.5,-0.25,520,-0.1447,0.0744,40,-0.0909,-0.0244,0,,,0,,,706035,-0.0113,0.0032,2270,-0.0913,-0.1178,0.0179,0,0.0017
201711,34015,"gloucester, nj",189950,-0.0261,0.0553,1945,-0.0333,-0.0419,77,0,-0.1348,512,-0.0448,0.094,36,-0.25,1.25,524,-0.2842,0.1008,3,-0.9955,-0.9946,0,-1,-1,0,-1,-1,219768,-0.0136,-0.2828,1948,-0.2734,-0.2467,0.0015,-0.331,-0.2723
201711,34019,"hunterdon, nj",450000,-1.00E-04,-0.0154,988,-0.0679,-0.0852,75,-0.0625,-0.2308,184,-0.3521,-0.0417,4,0,,188,-0.338,-0.1296,23,-0.425,-0.6034,0,,,0,,,594389,0.0087,-0.0065,1011,-0.0809,-0.1116,0.0233,-0.0145,-0.0304
201710,34003,"bergen, nj",599050,0,0.0891,4497,-0.0079,-0.0935,68.5,-0.0352,-0.1104,1320,0.0092,0.1379,28,0,-0.2222,876,-0.0519,0.0234,7,-0.125,-0.3,0,,,0,,,941145,0.0103,0.0685,4504,-0.0081,-0.0939,0.0016,-2.00E-04,-5.00E-04
201710,34025,"monmouth, nj",477050,0.0042,0.06,3758,-0.0264,-0.1436,64.5,0.0078,-0.14,1168,-0.0135,0.1274,32,-0.1111,-0.2,896,0.0616,-0.0427,52,-0.1034,-0.1875,106.8958506,-0.0351,,934.5,0.0169,,703793,-0.0132,0.0222,3810,-0.0276,-0.1442,0.0138,-0.0012,-7.00E-04
201710,34033,"salem, nj",124950,0,-0.0385,671,0.0534,0.1509,86.5,-0.0281,-0.135,148,-0.0263,0.4231,8,1,0,200,0.3514,0.4286,90,-0.1667,-0.2308,84.44826206,-0.0135,0.0318,1454,-0.0095,0.0111,155025,-0.0117,-0.0323,761,0.0215,0.0871,0.1341,-0.0354,-0.0666
201710,34019,"hunterdon, nj",450050,-0.0217,0,1060,-0.0248,-0.1062,80,0,-0.1304,284,0.2034,0.2909,4,0,0,284,0.1833,0.0441,40,-0.0909,-0.3333,0,,,0,,,589276,0.0031,0.0064,1100,-0.0274,-0.1172,0.0377,-0.0027,-0.0129
201710,34017,"hudson, nj",494499.5,0.0301,0.1525,1656,0.0402,0.0575,51.5,-0.0283,-0.1271,636,-0.0185,0.1778,20,0,0,336,0.2353,0.377,1,-0.5,,0,,,0,,,697659,0.005,0.1632,1657,0.0395,0.0581,6.00E-04,-7.00E-04,6.00E-04
201710,34041,"warren, nj",232050,-0.0252,-0.0293,761,0,-0.1591,78,0.013,-0.1613,204,0.3077,0.1333,4,0,0,176,0.1892,-0.0833,22,0.2222,1.2,0,,,0,,,288949,-0.0087,-0.0262,783,0.0051,-0.1443,0.0289,0.0053,0.0179
201710,34027,"morris, nj",517050,-0.001,0.0553,2454,-0.0246,-0.1347,66,0.0154,-0.1316,708,-0.1531,0.0412,24,1,0.5,608,-0.013,-0.0898,44,0,0.0233,0,,,0,,,714094,-0.002,0.036,2498,-0.0242,-0.1323,0.0179,4.00E-04,0.0028
201710,34011,"cumberland, nj",136250,-0.0264,0.0089,1294,-0.019,-0.0534,89.5,0.0287,-0.1789,280,-0.125,0.2963,8,-0.3333,1,284,0.0923,0.0758,185,-0.0513,-0.016,73.68041051,-0.0439,0.0067,1257,-0.0331,0.0734,153361,-0.0183,-0.0016,1479,-0.0231,-0.0489,0.143,-0.0049,0.0054
201710,34021,"mercer, nj",279950,-0.0509,0.0562,1850,0.0295,-0.0647,78.5,0.0064,-0.108,492,0.0513,0.1827,24,0.2,1,512,0.113,0.024,699,-0.1517,-0.1558,138.0533332,-0.0336,0.0502,1456.5,-0.0152,0.0433,448390,-0.0275,0.0582,2549,-0.0275,-0.0916,0.3778,-0.0807,-0.0408
201710,34037,"sussex, nj",229300,-0.024,-0.0282,1700,-0.0374,-0.0628,86,0.0488,-0.0947,344,-0.1224,-0.0851,12,0.5,2,444,0.0777,0.2472,21,-0.3824,-0.3226,0,,,0,,,317709,-0.0122,-0.0289,1721,-0.0439,-0.0672,0.0124,-0.0069,-0.0047
201710,34001,"atlantic, nj",241500,0.0065,0.0731,3057,-0.0335,-0.1949,103.5,-0.0143,-0.0591,672,0,-0.0175,52,0.0833,0.0833,504,-0.1064,-0.2025,227,-0.0258,-0.0381,84.16666667,0.012,0.3943,1136.5,0.022,0.1938,404455,0.0126,0.0991,3284,-0.033,-0.1857,0.0743,6.00E-04,0.0121
201710,34009,"cape may, nj",387000,0.0186,-0.0076,2585,-0.0092,-0.1919,96,-0.0769,-0.1504,532,-0.1739,-0.0567,20,0,-0.2857,388,-0.1416,-0.2481,531,-0.0056,-0.0845,99.25193798,0.1632,,455,0.2133,,666543,0.0201,0.0923,3116,-0.0086,-0.1754,0.2054,7.00E-04,0.0241
201710,34013,"essex, nj",359500,0.0125,0.1632,2107,-0.0259,-0.1982,53.5,-0.0614,-0.2867,804,-0.0563,0.2036,16,-0.3333,-0.3333,432,0.4211,0.1134,21,-0.3636,-0.3824,0,,,0,,,571140,0.0055,0.1459,2128,-0.031,-0.2006,0.01,-0.0053,-0.003
201710,34035,"somerset, nj",562550,0.0054,0.0514,1619,-0.0188,-0.142,72.5,0.0211,-0.0203,508,0.1239,0.1651,4,-0.6667,-0.6667,400,0.3158,0.1236,73,-0.2551,-0.1889,0,,,0,,,729397,-0.0031,-0.0481,1692,-0.032,-0.1442,0.0451,-0.0143,-0.0026
201710,34039,"union, nj",332500,0.0105,0.1269,1827,-0.0038,-0.1114,51,-0.1207,-0.2817,716,-0.0376,0.1699,12,0.5,0,400,0.087,0.0526,28,-0.2222,-0.3171,0,,,0,,,490531,0.0189,0.1241,1855,-0.008,-0.1154,0.0153,-0.0043,-0.0046
201710,34023,"middlesex, nj",351500,-0.021,0.065,3244,-0.0586,-0.1754,63.5,0.0242,-0.1419,1076,0.0467,-0.0393,28,-0.4615,-0.4167,768,-0.068,-0.0204,499,-0.1514,-0.2003,0,,,0,,,414147,-0.0013,0.0276,3743,-0.0721,-0.1788,0.1538,-0.0168,-0.0048
201710,34031,"passaic, nj",335500,-0.0105,0.0652,2519,-0.0114,-0.1358,63,0,-0.16,772,-0.0103,0.0843,16,-0.4286,0,560,0.1864,-0.0667,12,0.3333,-0.2,0,,,0,,,380333,-0.0072,0.0896,2531,-0.0102,-0.1362,0.0048,0.0012,-4.00E-04
201710,34005,"burlington, nj",227300,0.0213,0.125,2778,0.0036,-0.0388,74.5,0.0068,-0.0915,824,0.0564,0.2485,36,-0.3571,0.5,864,0.0189,0.0141,1058,-0.1488,0.0612,126.0350434,0.0073,0.039,1798.5,0.007,0.0861,307426,0.0042,0.0859,3836,-0.0436,-0.0131,0.3808,-0.0682,0.0359
201710,34029,"ocean, nj",300049,-0.0319,0.0033,6708,-0.0209,-0.1027,73.5,0.0208,-0.125,1772,0.0023,0.1301,56,-0.4815,0.75,1392,-0.072,-0.0279,124,0.0508,-0.852,139.9014984,-0.0027,0.0774,1400,-0.0106,0.0542,445721,-0.0023,0.0372,6832,-0.0197,-0.1783,0.0185,0.0013,-0.0936
201710,34007,"camden, nj",165050,0,0.0319,2991,0.0122,-0.1469,74.5,0.0347,-0.1337,896,0.0927,0.1667,44,0.2222,0.5714,944,-0.0207,-0.0598,1125,-0.1438,0.0302,103.9691434,6.00E-04,0.047,1550,0.0013,0.0065,206195,-0.0043,0.0193,4116,-0.0358,-0.1048,0.3761,-0.0685,0.0647
201710,34015,"gloucester, nj",195050,5.00E-04,0.0546,2012,0.01,-0.029,77,0,-0.125,536,0.0229,0.2885,48,0.3333,1.4,732,0.2449,0.1961,669,-0.081,0.2275,108.5134491,-1.00E-04,0.0436,1730.5,-0.0077,0.0431,222806,-1.00E-04,-0.1145,2681,-0.0143,0.0245,0.3325,-0.033,0.0695
201710,48347,"nacogdoches, tx",199060.5,-0.0049,0.0128,290,-0.0203,0.0781,111,0.1327,-0.0902,44,0.375,-0.0833,0,,,44,0.1,0.375,5,0,-0.1667,90.81836327,0.0166,-0.0061,2050,0.0039,-0.0229,242057,0.012,-0.0158,295,-0.0199,0.0727,0.0172,3.00E-04,-0.0051
201709,34015,"gloucester, nj",194950,-0.0155,0.0535,1992,-0.003,-0.0514,77,0.0405,-0.0552,524,-0.015,0.1293,36,1.25,2,588,0.0138,0.0576,728,-0.0215,0.7756,108.5209003,-0.0018,0.0344,1744,-0.0063,0.0481,222831,-0.0158,0.0285,2720,-0.008,0.0837,0.3655,-0.0069,0.1702
201709,34007,"camden, nj",165050,0,0.0288,2955,-3.00E-04,-0.1662,72,-0.0137,-0.1325,820,-0.1202,0.0099,36,-0.1818,-0.1,964,0.1005,-0.0659,1314,-0.0594,0.6846,103.9090909,-0.0121,0.044,1548,-0.0077,0.0081,207094,-0.0122,0.0213,4269,-0.0193,-0.0127,0.4447,-0.0279,0.2246
201709,34041,"warren, nj",238050,-0.0323,-0.0083,761,-0.0367,-0.1844,77,0.1079,-0.1852,156,-0.2909,-0.1522,4,-0.5,,148,0,-0.1778,18,0.3846,0.8,0,,,0,,,291480,0.003,-0.0204,779,-0.0299,-0.1739,0.0237,0.0072,0.0129
201709,34027,"morris, nj",517550,-0.0129,0.067,2516,-0.0149,-0.1321,65,0.04,-0.1503,836,0.0718,-0.0188,12,-0.5714,-0.25,616,0.1241,-0.0833,44,-0.102,-0.0638,0,,,0,,,715516,0.0017,0.0598,2560,-0.0165,-0.131,0.0175,-0.0017,0.0013
201709,34017,"hudson, nj",480050,0.017,0.1779,1592,0.0271,0.0019,53,0.0291,-0.1017,648,0.1489,0.0318,20,0.25,0.6667,272,0.1333,0.0625,2,-0.3333,-0.8571,0,,,0,,,694203,0.0126,0.2006,1594,0.0264,-0.0056,0.0013,-7.00E-04,-0.0076
201709,34035,"somerset, nj",559550,-0.0052,0.0431,1650,-0.0577,-0.1455,71,0.0677,-0.0897,452,-0.124,-0.2313,12,0.5,0,304,-0.1828,-0.2245,98,-0.1552,0.1951,0,,,0,,,731643,-0.0052,-0.0416,1748,-0.0637,-0.1316,0.0594,-0.0069,0.0169
201709,34037,"sussex, nj",234950,-4.00E-04,-0.021,1766,-0.0118,-0.0661,82,0.1233,-0.1183,392,-0.0667,0.0652,8,1,-0.3333,412,-0.0096,0.1839,34,-0.0811,0,0,,,0,,,321621,-0.0086,-0.0162,1800,-0.0132,-0.0649,0.0193,-0.0015,0.0013
201709,34005,"burlington, nj",222550,-0.0107,0.0676,2768,-0.0198,-0.0534,74,0,-0.0976,780,-0.0201,0.1538,56,0.75,1.8,848,0.0761,0.0291,1243,-0.0569,0.642,125.1180359,-0.0064,0.0286,1786,0.002,0.0707,306148,-0.0077,0.0759,4011,-0.0316,0.0896,0.4491,-0.0177,0.1902
201709,34025,"monmouth, nj",475050,-0.0098,0.0349,3860,-0.0314,-0.15,64,0,-0.1293,1184,-0.0603,0.0423,36,-0.5,0,844,-0.1457,-0.2271,58,-0.1343,-0.1343,110.7899807,-0.0058,,919,0.0467,,713205,-0.014,0.0342,3918,-0.0331,-0.1497,0.015,-0.0018,3.00E-04
201709,34013,"essex, nj",355050,0.0146,0.1008,2163,-0.0252,-0.2097,57,-0.05,-0.2549,852,0.2034,-0.1088,24,0,0.5,304,-0.1364,-0.3504,33,-0.0294,-0.2667,0,,,0,,,568036,0.0129,0.1265,2196,-0.0253,-0.2106,0.0153,-1.00E-04,-0.0012
201709,34003,"bergen, nj",599050,0,0.0893,4533,-0.0402,-0.1235,71,0.0758,-0.1125,1308,-0.0121,-0.1138,28,0.1667,-0.3636,924,0.1214,-0.0086,8,0.1429,0.3333,0,,,0,,,931583,-0.0102,0.0568,4541,-0.04,-0.123,0.0018,3.00E-04,6.00E-04
201709,48347,"nacogdoches, tx",200049,-0.0687,0.0053,296,-0.0295,0.117,98,0.12,-0.1552,32,-0.5,-0.1111,0,-1,,40,0,0.6667,5,-0.2857,-0.2857,89.33975241,-0.0335,-0.0139,2042,-0.0194,-0.0281,239175,-0.026,-0.0364,301,-0.0353,0.1066,0.0169,-0.0061,-0.0095
201709,34001,"atlantic, nj",239950,0.0019,0.0831,3163,-0.0253,-0.1943,105,0.0448,-0.0909,672,0.0566,0.0435,48,0.5,-0.4,564,-0.014,-0.1943,233,-0.021,-0.0292,83.17152104,-0.0123,0.5099,1112,0,0.2356,399421,0.031,0.0831,3396,-0.025,-0.1848,0.0737,3.00E-04,0.0125
201709,34031,"passaic, nj",339050,0.0226,0.0918,2548,8.00E-04,-0.1773,63,0.0328,-0.1923,780,-0.025,-0.067,28,0.4,0.75,472,0.0261,-0.1748,9,-0.3077,-0.5714,0,,,0,,,383073,0.009,0.1035,2557,-8.00E-04,-0.1799,0.0035,-0.0016,-0.0032
201709,34023,"middlesex, nj",359050,0,0.0606,3446,-0.0543,-0.1642,62,0.0508,-0.1448,1028,-0.1763,-0.0951,52,0.0833,1.6,824,-0.0925,-0.1381,588,-0.0637,0.012,0,,,0,,,414668,1.00E-04,0.0198,4034,-0.0557,-0.1424,0.1706,-0.0017,0.0297
201709,34009,"cape may, nj",379950,0.0024,0,2609,0.0187,-0.1948,104,-0.0545,-0.1369,644,0.3306,0.0523,20,0,0,452,0.0865,-0.1032,534,0.0152,-0.0903,85.32550694,1.4729,,375,0.7281,,653439,-0.0062,0.0829,3143,0.0181,-0.1787,0.2047,-7.00E-04,0.0235
201709,34033,"salem, nj",124950,0.0052,-8.00E-04,637,0.046,0.067,89,-0.1359,-0.1232,152,0.1176,0.52,4,,0,148,0.0278,-0.075,108,-0.1563,0.2,85.60411311,0.0099,0.0491,1468,0.0209,0.0194,156866,-0.0136,-0.0407,745,0.0109,0.0844,0.1695,-0.0406,0.0188
201709,34021,"mercer, nj",294950,-0.0315,0.0926,1797,-0.0255,-0.131,78,0.047,-0.0877,468,-0.1397,0.0354,20,-0.1667,1.5,460,0.0648,-0.0945,824,-0.1187,0.2299,142.8571429,-0.0138,0.0612,1479,0.002,0.0489,461082,-0.0211,0.0889,2621,-0.0569,-0.0427,0.4585,-0.0485,0.1346
201709,34039,"union, nj",329050,0.0123,0.1364,1834,-0.0038,-0.1204,58,-0.0252,-0.2267,744,0.2568,0.0568,8,-0.5,-0.7778,368,0.1646,-0.0515,36,0.0286,-0.027,0,,,0,,,481430,0.0063,0.1187,1870,-0.0032,-0.1188,0.0196,6.00E-04,0.0019
201709,34019,"hunterdon, nj",460045,-0.015,-0.0086,1087,-0.0046,-0.0957,80,0.0526,-0.1011,236,0,-0.0781,4,-0.5,,240,0.0345,-0.0625,44,-0.0222,-0.0222,0,,,0,,,587442,-0.0042,0.0203,1131,-0.0053,-0.093,0.0405,-7.00E-04,0.003
201709,34029,"ocean, nj",309950,-2.00E-04,0.0364,6851,-0.0206,-0.1372,72,0.0141,-0.1111,1768,-0.098,0.0091,108,0.5,0.8,1500,-0.0106,-0.0672,118,-0.0709,-0.8618,140.2805611,0.0033,0.0864,1415,-0.0077,0.0635,446742,0.01,0.0475,6969,-0.0215,-0.2075,0.0172,-9.00E-04,-0.0903
201709,34011,"cumberland, nj",139950,-0.0268,0.0156,1319,0.0061,-0.0524,87,-0.0057,-0.1869,320,0.1429,0.1429,12,0,0,260,-0.0441,0.2037,195,-0.0488,0.3087,77.0631068,-0.0247,0.0597,1300,-0.0163,0.1092,156214,-0.0251,0.0261,1514,-0.0013,-0.0175,0.1478,-0.0085,0.0408
201708,34003,"bergen, nj",599050,-0.0015,0.0891,4723,-0.0365,-0.1177,66,0.1186,-0.0897,1324,-0.0543,0.0609,24,-0.25,-0.25,824,-0.0679,0.0198,7,-0.3636,0,0,,,0,,,941161,0.0043,0.081,4730,-0.0372,-0.1175,0.0015,-8.00E-04,2.00E-04
201708,34029,"ocean, nj",309997.5,-0.0157,0.0366,6995,-0.0114,-0.1504,71,0,-0.1069,1960,0.0338,0.0675,72,-0.28,0.2857,1516,-0.0429,-0.0596,127,-0.8539,-0.8563,139.8231448,-0.0021,0.0899,1426,-0.0097,0.0738,442324,-0.0041,0.0439,7122,-0.1036,-0.2188,0.0182,-0.1047,-0.0892
201708,34025,"monmouth, nj",479750,-4.00E-04,0.043,3985,-0.0168,-0.155,64,0.0492,-0.0986,1260,-0.0653,0.0714,72,0.8,0.6364,988,0.0207,-0.008,67,-0.2024,-0.1519,111.4308553,-0.0635,,878,-0.0902,,723364,0.0086,0.0499,4052,-0.0205,-0.155,0.0168,-0.0039,1.00E-04
201708,34021,"mercer, nj",304550,-0.033,0.1117,1844,0,-0.1236,74.5,0.0347,-0.057,544,0.0462,0.1429,24,0,0.2,432,-0.1074,-0.136,935,-0.1001,-0.0622,144.8522042,-0.0187,0.0471,1476,0.0034,0.0207,471021,-0.0392,0.0961,2779,-0.0361,-0.1038,0.507,-0.0564,0.0332
201708,34009,"cape may, nj",379050,-0.0024,-0.0102,2561,-0.0248,-0.2113,110,0.0476,-0.0947,484,0.0083,0.0431,20,-0.1667,-0.4444,416,-0.0957,-0.2121,526,0.0233,-0.069,34.50390391,-0.3756,0.1787,217,-0.3323,0.5228,657530,0.0073,0.1051,3087,-0.0169,-0.1902,0.2054,0.0097,0.0314
201708,34035,"somerset, nj",562450,-0.0217,0.0459,1751,-0.0283,-0.1139,66.5,0.0902,-0.1307,516,0.0157,0.2524,8,-0.3333,-0.5,372,-0.0606,-0.1389,116,-0.0794,-0.0794,0,,,0,,,735493,-0.0194,-0.025,1867,-0.0316,-0.1118,0.0662,-0.0037,0.0025
201708,34031,"passaic, nj",331550,-0.0221,0.0542,2546,-0.0155,-0.1951,61,0.0702,-0.2026,800,0.0256,0.0526,20,-0.2857,-0.375,460,-0.1288,-0.3114,13,-0.1333,-0.2353,0,,,0,,,379658,-0.003,0.0879,2559,-0.0161,-0.1953,0.0051,-7.00E-04,-3.00E-04
201708,34019,"hunterdon, nj",467050,-0.0158,-0.0057,1092,-0.0421,-0.1071,76,0.1343,-0.1915,236,-0.2237,0.0351,8,1,1,232,-0.1714,-0.1077,45,-0.2969,-0.1667,0,,,0,,,589900,0.0061,0.0162,1137,-0.0556,-0.1096,0.0412,-0.0149,-0.0029
201708,34041,"warren, nj",246000,0.0043,0.0291,790,0.0167,-0.1922,69.5,0.0373,-0.2235,220,0.1458,0.1957,8,1,-0.3333,148,-0.2128,-0.3019,13,0.1818,0.3,0,,,0,,,290614,-0.006,-0.015,803,0.019,-0.1872,0.0165,0.0023,0.0062
201708,34015,"gloucester, nj",198012.5,0.0126,0.0703,1998,0.0101,-0.0306,74,0.0137,-0.0633,532,-0.0292,0.177,16,-0.5,-0.5556,580,-0.0333,0.0741,744,-0.0375,0.1553,108.7183734,-0.0132,0.0344,1755,0.0063,0.0653,226402,0.0017,0.0459,2742,-0.0033,0.0137,0.3724,-0.0184,0.0599
201708,34027,"morris, nj",524300,-0.0274,0.0732,2554,-0.0241,-0.1372,62.5,0.0417,-0.1319,780,0.0052,0.1337,28,-0.125,2.5,548,-0.1796,-0.0552,49,-0.0926,-0.125,0,,,0,,,714337,-0.021,0.0696,2603,-0.0255,-0.1369,0.0192,-0.0014,3.00E-04
201708,34033,"salem, nj",124300,-0.0178,-0.0438,609,-0.0065,0.005,103,0.03,-0.0374,136,0.1724,0.1724,0,,-1,144,-0.027,0.1613,128,-0.0448,0.024,84.76146137,-7.00E-04,0.0122,1438,7.00E-04,7.00E-04,159027,-0.0213,-0.0532,737,-0.0134,0.0082,0.2102,-0.0084,0.0039
201708,34013,"essex, nj",349950,-0.0281,0.0768,2219,-0.0609,-0.2032,60,0.0526,-0.1892,708,-0.1106,0.1419,24,0.5,-0.1429,352,-0.12,-0.1111,34,-0.0556,-0.2917,0,,,0,,,560796,-0.0361,0.1242,2253,-0.0609,-0.2047,0.0153,1.00E-04,-0.0019
201708,34005,"burlington, nj",224950,0,0.0586,2824,-0.0242,-0.0447,74,0.0725,-0.0633,796,-0.01,0.0874,32,0,-0.3846,788,-0.1244,-0.0051,1318,-0.0442,0.1198,125.9202059,-0.0062,0.029,1782.5,3.00E-04,0.061,308523,-0.004,0.0728,4142,-0.0307,0.0022,0.4667,-0.0098,0.0685
201708,34039,"union, nj",325050,-0.0296,0.1347,1841,-0.0446,-0.1417,59.5,0.1019,-0.1959,592,-0.0692,0.1128,16,-0.4286,0.3333,316,-0.1771,-0.1596,35,-0.2857,-0.1667,0,,,0,,,478419,-0.0238,0.1412,1876,-0.0506,-0.1422,0.019,-0.0064,-6.00E-04
201708,34001,"atlantic, nj",239500,0.0019,0.0793,3245,-0.0232,-0.2009,100.5,-0.005,-0.1145,636,-0.0966,-0.1405,32,-0.4286,-0.4667,572,-0.0774,-0.2228,238,-0.1119,-0.1019,84.20425489,0.0142,0.5918,1112,0.0109,0.2644,387405,-3.00E-04,0.0283,3483,-0.0298,-0.1949,0.0733,-0.0073,0.0081
201708,34011,"cumberland, nj",143800,0.0275,0.055,1311,0.0226,-0.0367,87.5,0.0057,-0.1379,280,-0.0789,-0.0141,12,0,-0.25,272,0.0462,0.193,205,-0.0509,0.0622,79.01462853,-0.007,0.0814,1321.5,0.0011,0.0854,160240,-0.0139,0.0513,1516,0.012,-0.0245,0.1564,-0.0121,0.0146
201708,34007,"camden, nj",165050,-0.0237,6.00E-04,2956,-0.01,-0.1741,73,0.0139,-0.1205,932,0.0219,0.0991,44,0.1,0.2222,876,-0.0179,-0.1061,1397,-0.0399,0.2095,105.1804957,0.0062,0.0431,1560,0,0.0153,209656,-0.0078,0.0091,4353,-0.0198,-0.0805,0.4726,-0.0147,0.1499
201708,34023,"middlesex, nj",359050,-0.0025,0.0606,3644,0.0055,-0.1744,59,0.0727,-0.1324,1248,-0.0341,0.0576,48,0.7143,0.3333,908,0.0509,-0.0502,628,-0.047,-0.118,0,,,0,,,414637,-0.0075,0.0253,4272,-0.0026,-0.1666,0.1723,-0.0095,0.011
201708,34017,"hudson, nj",472047.5,-0.0063,0.1829,1550,-0.0064,-0.0502,51.5,0.0957,-0.176,564,-0.0662,0.0682,16,-0.2,0,240,0.0345,0.1111,3,2,-0.8125,0,,,0,,,685587,-0.0066,0.193,1553,-0.0051,-0.0576,0.0019,0.0013,-0.0079
201708,34037,"sussex, nj",235050,-0.02,-0.0307,1787,0.0306,-0.0659,73,0.1061,-0.1705,420,-0.0625,0.117,4,-0.8,-0.5,416,0.04,0.0097,37,0.0571,0.48,0,,,0,,,324421,-0.0245,-0.0231,1824,0.0311,-0.0588,0.0207,5.00E-04,0.0076
201708,48347,"nacogdoches, tx",214800,-0.0451,0.1098,305,0.0517,0.0554,87.5,0.0671,-0.2188,64,0,0.6,4,,,40,-0.2308,-0.1667,7,0.1667,-0.4167,92.43610835,-0.0294,0.0564,2082.5,-0.0026,-0.005,245561,-0.0296,0.0187,312,0.0541,0.0365,0.023,0.0023,-0.0186
201707,34015,"gloucester, nj",195550,0.0028,0.0295,1978,0.0149,-0.008,73,0.058,-0.0519,548,-0.0486,0.0379,32,0.6,0.1429,600,-0.0132,0.1364,773,-0.0653,0.1874,110.1701469,0.0083,0.0406,1744,0.0029,0.04,226029,0.0181,0.0337,2751,-0.009,0.0401,0.3908,-0.0335,0.0643
